fileName,modelIsValidBPMN,modelTNT,modelTNCS,modelTNA,modelTNDO,modelTNG,modelTNEE,modelTNIE,modelTNSE,modelTNE,modelTNSF,modelNP,modelNL,modelCLA,modelCLP,modelPDOPin,modelPDOPout,modelPDOTOut,modelPLT,tapeGU,tapeALU,tapeRLU,tapeLUB,tapeAvgLUB,tapeDI,tapeDD,tapeAvgDI,tapeAvgDD,tapeMI,tapeMD,tapeAvgMI,tapeAvgMD,tapeExecutionTimeMs
03652.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,123,61.5,"0.5609756097560976,0.43902439024390244","0.060975609756097615,-0.06097560975609756",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,17.92436100007035
03653.bpmn,false,6,0,2,0,2,0,0,0,1,12,0,0,0.16666666666666666,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,8.463546000071801
03654.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,123,61.5,"0.5609756097560976,0.43902439024390244","0.060975609756097615,-0.06097560975609756",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,17.941816999926232
03655.bpmn,false,17,0,0,3,9,4,0,0,3,37,3,2,0,0.3333333333333333,0.6666666666666666,0,0,0,267,89,"0.6928838951310862,0.23220973782771537,0.0749063670411985","0.35955056179775285,-0.10112359550561795,-0.2584269662921348",3.700743415417188e-17,"0,0,0","0,0,0",0,0,"0,1,0","0,0,1",0.3333333333333333,0.3333333333333333,26.504615999991074
03656.bpmn,false,8,0,0,0,2,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,30.414773000054993
03657.bpmn,false,17,0,0,3,9,4,0,0,3,37,3,2,0,0.3333333333333333,0.6666666666666666,0,0,0,267,89,"0.6928838951310862,0.23220973782771537,0.0749063670411985","0.35955056179775285,-0.10112359550561795,-0.2584269662921348",3.700743415417188e-17,"0,0,0","0,0,0",0,0,"0,1,0","0,0,1",0.3333333333333333,0.3333333333333333,29.722176000010222
03658.bpmn,false,8,0,0,0,0,1,0,0,1,9,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,7.623674000031315
03659.bpmn,false,10,0,0,5,0,1,0,0,0,6,0,4,0,0,0,1,0.5,0,0,0,,,0,,,0,0,,,0,0,10.416146000032313
03660.bpmn,false,8,0,0,6,0,1,0,0,0,7,0,4,0,0,0.16666666666666666,0.8333333333333334,0.625,0,0,0,,,0,,,0,0,,,0,0,10.154406999936327
03661.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,123,61.5,"0.5609756097560976,0.43902439024390244","0.060975609756097615,-0.06097560975609756",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,17.385051999939606
03662.bpmn,false,17,0,0,3,9,4,0,0,3,37,3,2,0,0.3333333333333333,0.6666666666666666,0,0,0,267,89,"0.6928838951310862,0.23220973782771537,0.0749063670411985","0.35955056179775285,-0.10112359550561795,-0.2584269662921348",3.700743415417188e-17,"0,0,0","0,0,0",0,0,"0,1,0","0,0,1",0.3333333333333333,0.3333333333333333,28.1936149999965
03663.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,123,61.5,"0.5609756097560976,0.43902439024390244","0.060975609756097615,-0.06097560975609756",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,16.396278999978676
03664.bpmn,false,8,0,0,0,0,2,0,0,2,10,2,0,0,2,0,0,0,0,94,47,"0.5,0.5","0,0",0,"0,0","0,0",0,0,"1,1","1,1",1,1,18.626162000000477
03665.bpmn,false,14,0,0,0,0,9,72,72,7,107,8,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,79.26397500000894
03666.bpmn,false,14,0,0,0,0,9,72,72,7,107,8,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,57.96273799997289
03667.bpmn,false,14,0,0,0,0,9,72,72,7,107,8,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,59.42214799998328
03668.bpmn,false,8,0,0,17,0,1,0,0,1,9,0,4,0,0,0.4117647058823529,0.5882352941176471,1.25,0,0,0,,,0,,,0,0,,,0,0,16.932388000073843
03669.bpmn,false,17,0,0,3,9,4,0,0,3,37,3,2,0,0.3333333333333333,0.6666666666666666,0,0,0,267,89,"0.6928838951310862,0.23220973782771537,0.0749063670411985","0.35955056179775285,-0.10112359550561795,-0.2584269662921348",3.700743415417188e-17,"0,0,0","0,0,0",0,0,"0,1,0","0,0,1",0.3333333333333333,0.3333333333333333,27.4073690000223
03670.bpmn,false,9,0,0,20,0,0,0,0,0,7,0,0,0,0,0.95,0.05,0.1111111111111111,0,0,0,,,0,,,0,0,,,0,0,22.797980000032112
03671.bpmn,true,5,0,0,0,1,3,0,0,1,11,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,9.313174000009894
03672.bpmn,false,5,2,3,0,3,4,0,0,1,17,0,0,0.17647058823529413,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,16.214404999976978
03673.bpmn,false,4,0,0,0,1,2,0,0,1,7,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,6.145994000020437
03674.bpmn,false,15,0,0,0,4,3,1,1,3,26,3,5,0,1,0,0,0,0,208,69.33333333333333,"0.6057692307692307,0.2548076923076923,0.13942307692307693","0.2724358974358974,-0.07852564102564102,-0.1939102564102564",0,"0,0,0","0,0,0",0,0,"2,1,0","1,1,1",1,1,29.853123000008054
03675.bpmn,false,3,0,3,2,0,0,0,0,0,4,0,0,0.75,0,0,1,0.6666666666666666,0,0,0,,,0,,,0,0,,,0,0,7.287875999929383
03676.bpmn,false,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,1.4083830000599846
03677.bpmn,false,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,3.0849519999464974
03678.bpmn,false,5,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,6.387577000074089
03679.bpmn,true,7,0,0,3,1,1,0,0,1,10,1,0,0,0,0,1,0.42857142857142855,0,0,0,,,0,,,0,0,,,0,0,9.26256599999033
03680.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,123,61.5,"0.5609756097560976,0.43902439024390244","0.060975609756097615,-0.06097560975609756",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,21.12918599997647
03681.bpmn,false,11,0,0,4,4,1,0,0,0,16,0,0,0,0,0.5,0.5,0.18181818181818182,0,0,0,,,0,,,0,0,,,0,0,21.379096999997273
03682.bpmn,false,17,0,0,3,0,1,0,0,1,18,4,1,0,0,0.3333333333333333,0.6666666666666666,0.11764705882352941,0,0,0,,,0,,,0,0,,,0,0,16.886359999887645
03683.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,123,61.5,"0.5609756097560976,0.43902439024390244","0.060975609756097615,-0.06097560975609756",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,24.764683999936096
03684.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,123,61.5,"0.5609756097560976,0.43902439024390244","0.060975609756097615,-0.06097560975609756",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,17.998044000007212
03685.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,123,61.5,"0.5609756097560976,0.43902439024390244","0.060975609756097615,-0.06097560975609756",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,15.998999999952503
03686.bpmn,false,14,0,2,0,0,0,0,0,3,17,0,0,0.11764705882352941,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,21.766981999971904
03687.bpmn,false,6,0,7,0,1,1,0,0,1,16,3,0,0.4375,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,13.730658000102267
03688.bpmn,false,7,0,0,2,0,1,0,0,1,7,1,2,0,0,0,1,0.2857142857142857,0,0,0,,,0,,,0,0,,,0,0,7.892620999948122
03689.bpmn,false,0,0,5,8,0,0,0,0,1,7,1,0,0.7142857142857143,0,0,1,0,0,0,0,,,0,,,0,0,,,0,0,8.104715999914333
03690.bpmn,false,15,1,1,0,0,0,1,1,1,11,0,0,0.09090909090909091,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,10.704766999930143
03691.bpmn,false,11,0,0,0,8,0,1,1,0,23,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,15.901375000015832
03692.bpmn,false,0,0,8,0,2,1,0,0,1,13,1,0,0.6153846153846154,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,8.614852000027895
03693.bpmn,false,0,0,8,0,2,1,0,0,1,13,1,0,0.6153846153846154,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,8.592021999997087
03694.bpmn,false,9,0,0,1,2,2,3,3,2,19,2,3,0,3,0,1,0.1111111111111111,0,126,63,"0.5714285714285714,0.42857142857142855","0.0714285714285714,-0.07142857142857145",-2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,17.913703999947757
03695.bpmn,false,10,0,0,0,7,2,0,0,1,22,0,3,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,17.9391309999628
03696.bpmn,false,4,0,0,0,1,2,0,0,1,7,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,5.819005999946967
03697.bpmn,false,0,0,0,0,0,0,7,7,0,9,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,5.931861999910325
03698.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,123,61.5,"0.5609756097560976,0.43902439024390244","0.060975609756097615,-0.06097560975609756",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,17.927385999937542
03699.bpmn,false,14,1,1,1,3,1,0,0,1,18,1,4,0.05555555555555555,6,0,1,0.07142857142857142,4,144,144,1,0,0,0,0,0,0,1,1,1,1,28.925196000025608
03700.bpmn,false,15,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,10.792892000055872
03701.bpmn,false,8,0,0,2,2,1,1,1,1,12,1,3,0,0,1,0,0,0,0,0,,,0,,,0,0,,,0,0,11.890799000044353
03702.bpmn,false,4,0,0,0,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,5.451170000014827
03703.bpmn,false,9,0,0,1,3,2,1,1,1,17,3,2,0,3.3333333333333335,1,0,0,0,0,0,,,0,,,0,0,,,0,0,40.40297799999826
03704.bpmn,false,5,0,0,0,0,1,0,0,2,6,2,0,0,1.5,0,0,0,0,60,30,"0.36666666666666664,0.6333333333333333","-0.13333333333333336,0.1333333333333333",-2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,12.26167500007432
03705.bpmn,false,8,0,0,0,0,2,0,0,2,10,2,0,0,2,0,0,0,0,94,47,"0.5,0.5","0,0",0,"0,0","0,0",0,0,"1,1","1,1",1,1,14.51118899998255
03706.bpmn,false,4,0,0,0,1,2,0,0,1,7,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,9.42764599993825
03707.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,123,61.5,"0.5609756097560976,0.43902439024390244","0.060975609756097615,-0.06097560975609756",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,32.950993000064045
03708.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,123,61.5,"0.5609756097560976,0.43902439024390244","0.060975609756097615,-0.06097560975609756",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,25.02219399996102
03709.bpmn,false,15,0,0,0,3,1,1,1,2,19,2,5,0,1,0,0,0,0,163,81.5,"0.6748466257668712,0.32515337423312884","0.17484662576687116,-0.17484662576687116",0,"0,0","0,0",0,0,"1,1","1,1",1,1,54.93723200005479
03710.bpmn,false,4,0,0,0,1,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,4.246377000003122
03711.bpmn,false,7,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,8.57193700002972
03712.bpmn,false,13,0,0,1,7,1,0,0,1,21,4,3,0,1.25,1,0,0,0,148,37,"0.22972972972972974,0.11486486486486487,0.5743243243243243,0.08108108108108109","-0.020270270270270258,-0.13513513513513514,0.32432432432432434,-0.16891891891891891",6.938893903907228e-18,"0,0,0,0","0,0,0,0",0,0,"0,0,1,1","0,0,1,1",0.5,0.5,46.236600999953225
03713.bpmn,false,4,1,1,0,0,0,1,1,1,6,2,2,0.16666666666666666,0,0,0,0,2,0,0,,,0,,,0,0,,,0,0,7.085686999955215
03714.bpmn,false,7,1,1,0,2,1,3,3,4,16,2,2,0.0625,0,0,0,0,2,0,0,,,0,,,0,0,,,0,0,9.663944999920204
03715.bpmn,false,7,1,1,0,2,1,3,3,4,16,2,2,0.0625,0,0,0,0,2,0,0,,,0,,,0,0,,,0,0,16.16962699999567
03716.bpmn,false,17,0,2,0,0,0,0,0,0,12,4,0,0.16666666666666666,2.25,0,0,0,0,130,32.5,"0.27692307692307694,0.23846153846153847,0.27692307692307694,0.2076923076923077","0.02692307692307694,-0.011538461538461525,0.02692307692307694,-0.042307692307692296",1.3877787807814457e-17,"0,0,0,0","0,0,0,0",0,0,"0,2,2,1","0,1,1,3",1.25,1.25,25.585151000064798
03717.bpmn,false,10,0,0,8,0,2,1,1,2,15,2,3,0,0,0,1,0.8,0,0,0,,,0,,,0,0,,,0,0,17.123061000020243
03718.bpmn,false,17,0,0,3,9,4,0,0,3,37,3,2,0,0.3333333333333333,0.6666666666666666,0,0,0,267,89,"0.6928838951310862,0.23220973782771537,0.0749063670411985","0.35955056179775285,-0.10112359550561795,-0.2584269662921348",3.700743415417188e-17,"0,0,0","0,0,0",0,0,"0,1,0","0,0,1",0.3333333333333333,0.3333333333333333,27.187298000091687
03719.bpmn,false,11,0,0,0,3,4,2,2,1,20,1,2,0,1,0,0,0,0,142,142,1,0,0,0,0,0,0,1,1,1,1,27.819361999980174
03720.bpmn,false,5,0,0,0,1,1,1,1,1,9,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,13.552242000005208
03721.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,123,61.5,"0.5609756097560976,0.43902439024390244","0.060975609756097615,-0.06097560975609756",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,16.340943000046536
03722.bpmn,false,13,0,0,0,3,3,0,0,1,20,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,25.811412999988534
03723.bpmn,true,7,0,0,0,1,2,0,0,2,11,1,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,11.482245999970473
03724.bpmn,false,6,0,0,0,1,2,3,3,1,11,2,0,0,1.5,0,0,0,0,91,45.5,"0.4725274725274725,0.5274725274725275","-0.027472527472527486,0.027472527472527486",0,"0,0","0,0",0,0,"1,1","1,1",1,1,17.745897999964654
03725.bpmn,false,9,1,1,0,1,2,5,5,2,13,5,0,0.07692307692307693,0.6,0,0,0,0,125,25,"0.424,0.184,0.16,0.088,0.144","0.22399999999999998,-0.016000000000000014,-0.04000000000000001,-0.11200000000000002,-0.05600000000000002",-1.6653345369377347e-17,"0,0,0,0,0","0,0,0,0,0",0,0,"2,0,1,0,0","1,1,1,0,0",0.6,0.6,23.415645999950357
03726.bpmn,false,17,0,0,3,9,4,0,0,3,37,3,2,0,0.3333333333333333,0.6666666666666666,0,0,0,267,89,"0.6928838951310862,0.23220973782771537,0.0749063670411985","0.35955056179775285,-0.10112359550561795,-0.2584269662921348",3.700743415417188e-17,"0,0,0","0,0,0",0,0,"0,1,0","0,0,1",0.3333333333333333,0.3333333333333333,45.86837099993136
03727.bpmn,false,8,0,0,0,0,2,0,0,2,10,2,0,0,2,0,0,0,0,94,47,"0.5,0.5","0,0",0,"0,0","0,0",0,0,"1,1","1,1",1,1,17.020094000035897
03728.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,123,61.5,"0.5609756097560976,0.43902439024390244","0.060975609756097615,-0.06097560975609756",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,16.572438000002876
03729.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,123,61.5,"0.5609756097560976,0.43902439024390244","0.060975609756097615,-0.06097560975609756",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,25.15144299995154
03730.bpmn,false,17,0,0,3,9,4,0,0,3,37,3,2,0,0.3333333333333333,0.6666666666666666,0,0,0,267,89,"0.6928838951310862,0.23220973782771537,0.0749063670411985","0.35955056179775285,-0.10112359550561795,-0.2584269662921348",3.700743415417188e-17,"0,0,0","0,0,0",0,0,"0,1,0","0,0,1",0.3333333333333333,0.3333333333333333,27.973785000038333
03731.bpmn,false,27,1,1,8,11,7,18,18,5,67,13,3,0.014925373134328358,1.3076923076923077,0.375,0.625,0.18518518518518517,3,0,0,,,0,,,0,0,,,0,0,63.62401999998838
03732.bpmn,false,27,1,1,8,11,7,18,18,5,67,13,3,0.014925373134328358,1.3076923076923077,0.375,0.625,0.18518518518518517,3,0,0,,,0,,,0,0,,,0,0,52.631890999968164
03733.bpmn,false,8,0,0,0,0,2,0,0,2,10,2,0,0,2,0,0,0,0,94,47,"0.5,0.5","0,0",0,"0,0","0,0",0,0,"1,1","1,1",1,1,16.36085399996955
03734.bpmn,false,8,0,0,0,0,2,0,0,2,10,2,0,0,2,0,0,0,0,94,47,"0.5,0.5","0,0",0,"0,0","0,0",0,0,"1,1","1,1",1,1,10.20645900000818
03735.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,123,61.5,"0.5609756097560976,0.43902439024390244","0.060975609756097615,-0.06097560975609756",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,27.227126999991015
03736.bpmn,false,4,0,0,0,3,1,0,0,1,11,1,2,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,8.020414000027813
03737.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,123,61.5,"0.5609756097560976,0.43902439024390244","0.060975609756097615,-0.06097560975609756",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,19.018544999998994
03738.bpmn,false,8,0,0,0,2,1,0,0,1,12,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,10.169682000065222
03739.bpmn,false,7,0,0,3,0,1,0,0,1,9,1,3,0,0,0,1,0.42857142857142855,0,0,0,,,0,,,0,0,,,0,0,12.634650000021793
03740.bpmn,true,6,0,0,0,1,1,0,0,1,10,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,7.143426000024192
03741.bpmn,false,8,0,0,2,0,0,0,0,0,7,0,4,0,0,0,1,0.25,0,0,0,,,0,,,0,0,,,0,0,8.165974000003189
03742.bpmn,false,15,0,0,0,4,3,1,1,3,27,3,5,0,1,0,0,0,0,211,70.33333333333333,"0.6113744075829384,0.25118483412322273,0.13744075829383887","0.27804107424960506,-0.08214849921011058,-0.19589257503949445",9.25185853854297e-18,"0,0,0","0,0,0",0,0,"2,1,0","1,1,1",1,1,27.543222000007518
03743.bpmn,false,8,0,0,0,0,2,0,0,2,10,2,0,0,2,0,0,0,0,94,47,"0.5,0.5","0,0",0,"0,0","0,0",0,0,"1,1","1,1",1,1,31.54759199998807
03744.bpmn,false,6,0,0,0,1,2,0,0,1,7,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,9.003900000010617
03745.bpmn,false,17,0,0,3,9,4,0,0,3,37,3,2,0,0.3333333333333333,0.6666666666666666,0,0,0,267,89,"0.6928838951310862,0.23220973782771537,0.0749063670411985","0.35955056179775285,-0.10112359550561795,-0.2584269662921348",3.700743415417188e-17,"0,0,0","0,0,0",0,0,"0,1,0","0,0,1",0.3333333333333333,0.3333333333333333,29.016822999925353
03746.bpmn,false,15,0,0,0,4,3,1,1,3,27,3,5,0,1,0,0,0,0,211,70.33333333333333,"0.6113744075829384,0.25118483412322273,0.13744075829383887","0.27804107424960506,-0.08214849921011058,-0.19589257503949445",9.25185853854297e-18,"0,0,0","0,0,0",0,0,"2,1,0","1,1,1",1,1,31.955160000012256
03747.bpmn,false,13,0,0,3,7,1,0,0,1,27,1,0,0,0,0.6666666666666666,0,0,0,0,0,,,0,,,0,0,,,0,0,19.068565000081435
03748.bpmn,false,13,0,0,3,7,1,0,0,1,27,1,0,0,0,0.6666666666666666,0,0,0,0,0,,,0,,,0,0,,,0,0,27.905989999999292
03749.bpmn,false,11,0,0,3,0,0,0,0,0,10,0,4,0,0,0,1,0.2727272727272727,0,0,0,,,0,,,0,0,,,0,0,9.458015000098385
03750.bpmn,false,17,0,0,3,9,4,0,0,3,37,3,2,0,0.3333333333333333,0.6666666666666666,0,0,0,267,89,"0.6928838951310862,0.23220973782771537,0.0749063670411985","0.35955056179775285,-0.10112359550561795,-0.2584269662921348",3.700743415417188e-17,"0,0,0","0,0,0",0,0,"0,1,0","0,0,1",0.3333333333333333,0.3333333333333333,25.984653000021353
03751.bpmn,false,8,0,0,1,0,0,0,0,0,7,0,4,0,0,0,1,0.125,0,0,0,,,0,,,0,0,,,0,0,7.1332720000064
03752.bpmn,false,17,0,0,3,9,4,0,0,3,37,3,2,0,0.3333333333333333,0.6666666666666666,0,0,0,267,89,"0.6928838951310862,0.23220973782771537,0.0749063670411985","0.35955056179775285,-0.10112359550561795,-0.2584269662921348",3.700743415417188e-17,"0,0,0","0,0,0",0,0,"0,1,0","0,0,1",0.3333333333333333,0.3333333333333333,27.64130799996201
03753.bpmn,false,17,0,0,3,9,4,0,0,3,37,3,2,0,0.3333333333333333,0.6666666666666666,0,0,0,267,89,"0.6928838951310862,0.23220973782771537,0.0749063670411985","0.35955056179775285,-0.10112359550561795,-0.2584269662921348",3.700743415417188e-17,"0,0,0","0,0,0",0,0,"0,1,0","0,0,1",0.3333333333333333,0.3333333333333333,36.21085300005507
03754.bpmn,false,9,0,0,0,1,0,0,0,1,7,1,5,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,7.142915000091307
03755.bpmn,false,11,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,7.616919000050984
03756.bpmn,false,0,0,6,0,0,0,0,0,2,11,0,0,0.5454545454545454,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,6.5360210000071675
03757.bpmn,false,14,0,0,0,2,1,0,0,1,15,2,3,0,1.5,0,0,0,0,117,58.5,"0.8034188034188035,0.19658119658119658","0.30341880341880345,-0.30341880341880345",0,"0,0","0,0",0,0,"1,1","1,1",1,1,13.216318999999203
03758.bpmn,false,20,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,23.08124400000088
03759.bpmn,false,15,0,0,0,4,3,1,1,3,27,3,5,0,1,0,0,0,0,211,70.33333333333333,"0.6113744075829384,0.25118483412322273,0.13744075829383887","0.27804107424960506,-0.08214849921011058,-0.19589257503949445",9.25185853854297e-18,"0,0,0","0,0,0",0,0,"2,1,0","1,1,1",1,1,21.854172999970615
03760.bpmn,false,10,0,0,0,7,1,0,0,1,21,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,16.403667000005953
03761.bpmn,false,15,0,0,0,4,3,1,1,3,27,3,5,0,1,0,0,0,0,211,70.33333333333333,"0.6113744075829384,0.25118483412322273,0.13744075829383887","0.27804107424960506,-0.08214849921011058,-0.19589257503949445",9.25185853854297e-18,"0,0,0","0,0,0",0,0,"2,1,0","1,1,1",1,1,32.11058199999388
03762.bpmn,false,15,0,0,0,4,3,1,1,3,27,3,5,0,1,0,0,0,0,211,70.33333333333333,"0.6113744075829384,0.25118483412322273,0.13744075829383887","0.27804107424960506,-0.08214849921011058,-0.19589257503949445",9.25185853854297e-18,"0,0,0","0,0,0",0,0,"2,1,0","1,1,1",1,1,22.726774000097066
03763.bpmn,false,8,0,0,0,0,1,0,0,1,14,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,8.88207799999509
03764.bpmn,false,8,0,0,2,0,0,2,2,2,6,2,2,0,0.5,0,1,0.25,0,60,30,"0.5,0.5","0,0",0,"0,0","0,0",0,0,"1,0","0,1",0.5,0.5,17.834948999923654
03765.bpmn,false,4,0,0,0,1,2,0,0,1,7,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,6.231445000041276
03766.bpmn,false,4,0,0,0,1,2,0,0,1,7,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,6.287382000009529
03767.bpmn,false,5,0,0,0,1,0,1,1,0,6,1,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,5.466606999980286
03768.bpmn,false,11,0,0,9,1,2,2,2,2,18,2,3,0,0,0,1,0.8181818181818182,0,0,0,,,0,,,0,0,,,0,0,19.469204999972135
03769.bpmn,false,11,0,0,9,1,2,2,2,2,18,2,3,0,0,0,1,0.8181818181818182,0,0,0,,,0,,,0,0,,,0,0,31.1345910000382
03770.bpmn,false,8,0,0,0,0,2,0,0,2,10,2,0,0,2,0,0,0,0,94,47,"0.5,0.5","0,0",0,"0,0","0,0",0,0,"1,1","1,1",1,1,16.6858699999284
03771.bpmn,false,7,1,3,2,7,2,0,0,1,22,2,7,0.13636363636363635,0,1,0,0,2.3333333333333335,0,0,,,0,,,0,0,,,0,0,17.94690300000366
03772.bpmn,false,14,0,0,0,1,1,0,0,0,15,1,5,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,22.205345000023954
03773.bpmn,false,7,0,0,0,0,1,0,0,1,16,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,16.235651000053622
03774.bpmn,false,0,0,0,0,0,1,9,9,1,12,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,20.70099299994763
03775.bpmn,false,15,0,0,0,0,1,0,0,1,19,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,15.350467999931425
03776.bpmn,false,7,0,0,0,0,1,0,0,1,10,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,11.556631000014022
03777.bpmn,false,5,3,3,4,0,1,0,0,1,9,0,0,0.3333333333333333,0,0.25,0.75,0.6,0,0,0,,,0,,,0,0,,,0,0,19.735479999915697
03778.bpmn,false,17,0,0,3,9,4,0,0,3,37,3,2,0,0.3333333333333333,0.6666666666666666,0,0,0,267,89,"0.6928838951310862,0.23220973782771537,0.0749063670411985","0.35955056179775285,-0.10112359550561795,-0.2584269662921348",3.700743415417188e-17,"0,0,0","0,0,0",0,0,"0,1,0","0,0,1",0.3333333333333333,0.3333333333333333,39.044299999950454
03779.bpmn,false,11,0,0,12,1,1,0,0,1,12,1,5,0,0,0.3333333333333333,0.6666666666666666,0.7272727272727273,0,0,0,,,0,,,0,0,,,0,0,23.15692500001751
